country,date,infections,infections_new,infections_new_normed,deaths,deaths_new,deaths_per_infection,deaths_per_infection_new,datetime
Uruguay, 3/22/2020,158.0,48.0,20.4,0.0,0.0,0.0,0.0,2020-03-22
US, 3/22/2020,33276.0,7787.0,4171.4,417.0,110.0,0.012531554273350162,0.014126107615256196,2020-03-22
Uzbekistan, 3/22/2020,43.0,0.0,7.4,0.0,0.0,0.0,,2020-03-22
Venezuela, 3/22/2020,70.0,0.0,10.6,0.0,0.0,0.0,,2020-03-22
Vietnam, 3/22/2020,113.0,19.0,6.6,0.0,0.0,0.0,0.0,2020-03-22
West Bank and Gaza, 3/22/2020,52.0,4.0,2.0,0.0,0.0,0.0,0.0,2020-03-22
Zambia, 3/22/2020,3.0,1.0,0.4,0.0,0.0,0.0,0.0,2020-03-22
Zimbabwe, 3/22/2020,3.0,0.0,0.6,0.0,0.0,0.0,,2020-03-22
Afghanistan, 3/23/2020,40.0,0.0,3.6,1.0,0.0,0.025,,2020-03-23
Albania, 3/23/2020,104.0,15.0,6.8,4.0,2.0,0.038461538461538464,0.13333333333333333,2020-03-23
Algeria, 3/23/2020,230.0,29.0,28.2,17.0,0.0,0.07391304347826087,0.0,2020-03-23
Andorra, 3/23/2020,133.0,20.0,14.8,1.0,0.0,0.007518796992481203,0.0,2020-03-23
Angola, 3/23/2020,3.0,1.0,0.4,0.0,0.0,0.0,0.0,2020-03-23
Antigua and Barbuda, 3/23/2020,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-23
Argentina, 3/23/2020,301.0,35.0,39.6,4.0,0.0,0.013289036544850499,0.0,2020-03-23
Armenia, 3/23/2020,235.0,41.0,23.2,0.0,0.0,0.0,0.0,2020-03-23
Australia, 3/23/2020,1682.0,133.0,219.39999999999998,7.0,0.0,0.004161712247324614,0.0,2020-03-23
Austria, 3/23/2020,4474.0,892.0,450.0,21.0,5.0,0.004693786320965579,0.005605381165919282,2020-03-23
Azerbaijan, 3/23/2020,72.0,7.0,7.4,1.0,0.0,0.013888888888888888,0.0,2020-03-23
Bahamas, 3/23/2020,4.0,0.0,0.6,0.0,0.0,0.0,,2020-03-23
Bahrain, 3/23/2020,377.0,43.0,21.2,2.0,0.0,0.005305039787798408,0.0,2020-03-23
Bangladesh, 3/23/2020,33.0,6.0,3.4,3.0,1.0,0.09090909090909091,0.16666666666666666,2020-03-23
Barbados, 3/23/2020,17.0,3.0,2.4,0.0,0.0,0.0,0.0,2020-03-23
Belarus, 3/23/2020,81.0,5.0,8.0,0.0,0.0,0.0,0.0,2020-03-23
Belgium, 3/23/2020,3743.0,342.0,431.6,88.0,13.0,0.02351055303232701,0.038011695906432746,2020-03-23
Belize, 3/23/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-23
Benin, 3/23/2020,5.0,3.0,0.2,0.0,0.0,0.0,0.0,2020-03-23
Bhutan, 3/23/2020,2.0,0.0,0.2,0.0,0.0,0.0,,2020-03-23
Bolivia, 3/23/2020,27.0,3.0,2.6,0.0,0.0,0.0,0.0,2020-03-23
Bosnia and Herzegovina, 3/23/2020,136.0,10.0,20.0,1.0,0.0,0.007352941176470588,0.0,2020-03-23
Brazil, 3/23/2020,1924.0,378.0,245.0,34.0,9.0,0.017671517671517672,0.023809523809523808,2020-03-23
Brunei, 3/23/2020,91.0,3.0,6.4,0.0,0.0,0.0,0.0,2020-03-23
Bulgaria, 3/23/2020,201.0,14.0,24.0,3.0,0.0,0.014925373134328358,0.0,2020-03-23
Burkina Faso, 3/23/2020,99.0,24.0,12.0,4.0,0.0,0.04040404040404041,0.0,2020-03-23
Burma, 3/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-23
Cabo Verde, 3/23/2020,3.0,0.0,0.6,0.0,0.0,0.0,,2020-03-23
Cambodia, 3/23/2020,87.0,3.0,10.2,0.0,0.0,0.0,0.0,2020-03-23
Cameroon, 3/23/2020,56.0,16.0,6.0,0.0,0.0,0.0,0.0,2020-03-23
Canada, 3/23/2020,2088.0,619.0,198.20000000000002,25.0,4.0,0.011973180076628353,0.006462035541195477,2020-03-23
Central African Republic, 3/23/2020,3.0,0.0,0.4,0.0,0.0,0.0,,2020-03-23
Chad, 3/23/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-23
Chile, 3/23/2020,746.0,114.0,86.2,2.0,1.0,0.002680965147453083,0.008771929824561403,2020-03-23
China, 3/23/2020,81498.0,63.0,75.4,3274.0,0.0,0.04017276497582763,0.0,2020-03-23
Colombia, 3/23/2020,277.0,46.0,33.2,3.0,1.0,0.010830324909747292,0.021739130434782608,2020-03-23
Congo (Brazzaville), 3/23/2020,4.0,1.0,0.4,0.0,0.0,0.0,0.0,2020-03-23
Congo (Kinshasa), 3/23/2020,36.0,6.0,5.4,1.0,0.0,0.027777777777777776,0.0,2020-03-23
Costa Rica, 3/23/2020,158.0,24.0,18.6,2.0,0.0,0.012658227848101266,0.0,2020-03-23
Cote d'Ivoire, 3/23/2020,25.0,11.0,1.8,0.0,0.0,0.0,0.0,2020-03-23
Croatia, 3/23/2020,315.0,61.0,37.8,1.0,0.0,0.0031746031746031746,0.0,2020-03-23
Cuba, 3/23/2020,40.0,5.0,6.0,1.0,0.0,0.025,0.0,2020-03-23
Cyprus, 3/23/2020,116.0,21.0,9.8,1.0,0.0,0.008620689655172414,0.0,2020-03-23
Czechia, 3/23/2020,1236.0,116.0,144.8,1.0,0.0,0.0008090614886731392,0.0,2020-03-23
Denmark, 3/23/2020,1572.0,58.0,97.8,24.0,11.0,0.015267175572519083,0.1896551724137931,2020-03-23
Diamond Princess, 3/23/2020,712.0,0.0,1.2,8.0,0.0,0.011235955056179775,,2020-03-23
Djibouti, 3/23/2020,3.0,2.0,0.2,0.0,0.0,0.0,0.0,2020-03-23
Dominica, 3/23/2020,2.0,1.0,0.2,0.0,0.0,0.0,0.0,2020-03-23
Dominican Republic, 3/23/2020,245.0,43.0,36.2,3.0,0.0,0.012244897959183673,0.0,2020-03-23
Ecuador, 3/23/2020,981.0,192.0,146.2,18.0,4.0,0.01834862385321101,0.020833333333333332,2020-03-23
Egypt, 3/23/2020,366.0,39.0,26.2,19.0,5.0,0.05191256830601093,0.1282051282051282,2020-03-23
El Salvador, 3/23/2020,3.0,0.0,0.6,0.0,0.0,0.0,,2020-03-23
Equatorial Guinea, 3/23/2020,9.0,3.0,1.0,0.0,0.0,0.0,0.0,2020-03-23
Eritrea, 3/23/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-23
Estonia, 3/23/2020,352.0,26.0,20.2,0.0,0.0,0.0,0.0,2020-03-23
Eswatini, 3/23/2020,4.0,0.0,0.6,0.0,0.0,0.0,,2020-03-23
Ethiopia, 3/23/2020,11.0,0.0,1.2,0.0,0.0,0.0,,2020-03-23
Fiji, 3/23/2020,3.0,1.0,0.4,0.0,0.0,0.0,0.0,2020-03-23
Finland, 3/23/2020,700.0,74.0,61.0,1.0,0.0,0.0014285714285714286,0.0,2020-03-23
France, 3/23/2020,20123.0,3880.0,1705.6000000000001,862.0,186.0,0.042836555185608506,0.04793814432989691,2020-03-23
Gabon, 3/23/2020,5.0,0.0,0.8,1.0,0.0,0.2,,2020-03-23
Gambia, 3/23/2020,2.0,1.0,0.0,1.0,1.0,0.5,1.0,2020-03-23
Georgia, 3/23/2020,61.0,7.0,4.0,0.0,0.0,0.0,0.0,2020-03-23
Germany, 3/23/2020,29056.0,4183.0,3123.2,123.0,29.0,0.004233204845814978,0.006932823332536457,2020-03-23
Ghana, 3/23/2020,27.0,4.0,3.2,2.0,1.0,0.07407407407407407,0.25,2020-03-23
Greece, 3/23/2020,695.0,71.0,47.4,17.0,2.0,0.02446043165467626,0.028169014084507043,2020-03-23
Grenada, 3/23/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-23
Guatemala, 3/23/2020,20.0,1.0,2.6,1.0,0.0,0.05,0.0,2020-03-23
Guinea, 3/23/2020,4.0,2.0,0.2,0.0,0.0,0.0,0.0,2020-03-23
Guinea-Bissau, 3/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-23
Guyana, 3/23/2020,20.0,1.0,2.4,1.0,0.0,0.05,0.0,2020-03-23
Haiti, 3/23/2020,6.0,4.0,0.4,0.0,0.0,0.0,0.0,2020-03-23
Holy See, 3/23/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-23
Honduras, 3/23/2020,30.0,4.0,3.6,0.0,0.0,0.0,0.0,2020-03-23
Hungary, 3/23/2020,167.0,36.0,16.2,7.0,1.0,0.041916167664670656,0.027777777777777776,2020-03-23
Iceland, 3/23/2020,588.0,20.0,69.6,1.0,0.0,0.0017006802721088435,0.0,2020-03-23
India, 3/23/2020,499.0,103.0,50.8,10.0,3.0,0.02004008016032064,0.02912621359223301,2020-03-23
Indonesia, 3/23/2020,579.0,65.0,68.4,49.0,1.0,0.0846286701208981,0.015384615384615385,2020-03-23
Iran, 3/23/2020,23049.0,1411.0,1093.8,1812.0,127.0,0.07861512430040349,0.09000708717221828,2020-03-23
Iraq, 3/23/2020,266.0,33.0,15.8,23.0,3.0,0.08646616541353383,0.09090909090909091,2020-03-23
Ireland, 3/23/2020,1125.0,219.0,136.6,6.0,2.0,0.005333333333333333,0.0091324200913242,2020-03-23
Israel, 3/23/2020,1071.0,188.0,126.6,1.0,0.0,0.0009337068160597573,0.0,2020-03-23
Italy, 3/23/2020,63927.0,4789.0,5526.4,6077.0,601.0,0.09506155458569931,0.12549592816872,2020-03-23
Jamaica, 3/23/2020,19.0,0.0,1.4,1.0,0.0,0.05263157894736842,,2020-03-23
Japan, 3/23/2020,1128.0,27.0,44.6,42.0,1.0,0.03723404255319149,0.037037037037037035,2020-03-23
Jordan, 3/23/2020,127.0,15.0,15.6,0.0,0.0,0.0,0.0,2020-03-23
Kazakhstan, 3/23/2020,62.0,2.0,5.4,0.0,0.0,0.0,0.0,2020-03-23
Kenya, 3/23/2020,16.0,1.0,2.4,0.0,0.0,0.0,0.0,2020-03-23
"Korea, South", 3/23/2020,8961.0,0.0,128.2,111.0,0.0,0.012387010378305993,,2020-03-23
Kosovo, 3/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-23
Kuwait, 3/23/2020,189.0,1.0,11.6,0.0,0.0,0.0,0.0,2020-03-23
Kyrgyzstan, 3/23/2020,16.0,2.0,2.8,0.0,0.0,0.0,0.0,2020-03-23
Laos, 3/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-23
Latvia, 3/23/2020,180.0,41.0,18.0,0.0,0.0,0.0,0.0,2020-03-23
Lebanon, 3/23/2020,267.0,19.0,25.6,4.0,0.0,0.0149812734082397,0.0,2020-03-23
Liberia, 3/23/2020,3.0,0.0,0.4,0.0,0.0,0.0,,2020-03-23
Libya, 3/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-23
Liechtenstein, 3/23/2020,51.0,14.0,6.0,0.0,0.0,0.0,0.0,2020-03-23
Lithuania, 3/23/2020,179.0,36.0,23.6,1.0,0.0,0.00558659217877095,0.0,2020-03-23
Luxembourg, 3/23/2020,875.0,77.0,131.6,8.0,0.0,0.009142857142857144,0.0,2020-03-23
Madagascar, 3/23/2020,12.0,9.0,0.6,0.0,0.0,0.0,0.0,2020-03-23
Malaysia, 3/23/2020,1518.0,212.0,126.6,14.0,4.0,0.00922266139657444,0.018867924528301886,2020-03-23
Maldives, 3/23/2020,13.0,0.0,0.0,0.0,0.0,0.0,,2020-03-23
Mali, 3/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-23
Malta, 3/23/2020,107.0,17.0,10.4,0.0,0.0,0.0,0.0,2020-03-23
Mauritania, 3/23/2020,2.0,0.0,0.2,0.0,0.0,0.0,,2020-03-23
Mauritius, 3/23/2020,36.0,8.0,5.6,2.0,0.0,0.05555555555555555,0.0,2020-03-23
Mexico, 3/23/2020,316.0,65.0,33.8,3.0,1.0,0.00949367088607595,0.015384615384615385,2020-03-23
Moldova, 3/23/2020,109.0,15.0,12.8,1.0,0.0,0.009174311926605505,0.0,2020-03-23
Monaco, 3/23/2020,23.0,0.0,3.2,0.0,0.0,0.0,,2020-03-23
Mongolia, 3/23/2020,10.0,0.0,1.0,0.0,0.0,0.0,,2020-03-23
Montenegro, 3/23/2020,27.0,6.0,3.8,1.0,1.0,0.037037037037037035,0.16666666666666666,2020-03-23
Morocco, 3/23/2020,143.0,28.0,15.4,4.0,0.0,0.027972027972027972,0.0,2020-03-23
Mozambique, 3/23/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-23
MS Zaandam, 3/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-23
Namibia, 3/23/2020,4.0,1.0,0.2,0.0,0.0,0.0,0.0,2020-03-23
Nepal, 3/23/2020,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-23
Netherlands, 3/23/2020,4764.0,547.0,501.2,214.0,34.0,0.044920235096557515,0.062157221206581355,2020-03-23
New Zealand, 3/23/2020,102.0,0.0,18.0,0.0,0.0,0.0,,2020-03-23
Nicaragua, 3/23/2020,2.0,0.0,0.4,0.0,0.0,0.0,,2020-03-23
Niger, 3/23/2020,3.0,1.0,0.4,0.0,0.0,0.0,0.0,2020-03-23
Nigeria, 3/23/2020,40.0,10.0,5.4,1.0,1.0,0.025,0.1,2020-03-23
North Macedonia, 3/23/2020,136.0,21.0,17.8,2.0,1.0,0.014705882352941176,0.047619047619047616,2020-03-23
Norway, 3/23/2020,2621.0,236.0,184.4,10.0,3.0,0.0038153376573826785,0.012711864406779662,2020-03-23
Oman, 3/23/2020,66.0,11.0,6.2,0.0,0.0,0.0,0.0,2020-03-23
Pakistan, 3/23/2020,875.0,99.0,108.0,6.0,1.0,0.006857142857142857,0.010101010101010102,2020-03-23
Panama, 3/23/2020,345.0,32.0,48.8,6.0,3.0,0.017391304347826087,0.09375,2020-03-23
Papua New Guinea, 3/23/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-23
Paraguay, 3/23/2020,22.0,0.0,2.6,1.0,0.0,0.045454545454545456,,2020-03-23
Peru, 3/23/2020,395.0,32.0,49.2,5.0,0.0,0.012658227848101266,0.0,2020-03-23
Philippines, 3/23/2020,462.0,82.0,38.6,33.0,8.0,0.07142857142857142,0.0975609756097561,2020-03-23
Poland, 3/23/2020,749.0,115.0,79.2,8.0,1.0,0.010680907877169559,0.008695652173913044,2020-03-23
Portugal, 3/23/2020,2060.0,460.0,230.4,23.0,9.0,0.01116504854368932,0.01956521739130435,2020-03-23
Qatar, 3/23/2020,501.0,7.0,11.0,0.0,0.0,0.0,0.0,2020-03-23
Romania, 3/23/2020,576.0,143.0,49.8,7.0,4.0,0.012152777777777778,0.027972027972027972,2020-03-23
Russia, 3/23/2020,438.0,71.0,50.6,1.0,0.0,0.00228310502283105,0.0,2020-03-23
Rwanda, 3/23/2020,36.0,17.0,2.4,0.0,0.0,0.0,0.0,2020-03-23
Saint Kitts and Nevis, 3/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-23
Saint Lucia, 3/23/2020,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-23
Saint Vincent and the Grenadines, 3/23/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-23
San Marino, 3/23/2020,187.0,12.0,13.2,20.0,0.0,0.10695187165775401,0.0,2020-03-23
Saudi Arabia, 3/23/2020,562.0,51.0,68.0,0.0,0.0,0.0,0.0,2020-03-23
Senegal, 3/23/2020,79.0,12.0,8.2,0.0,0.0,0.0,0.0,2020-03-23
Serbia, 3/23/2020,249.0,27.0,31.4,3.0,1.0,0.012048192771084338,0.037037037037037035,2020-03-23
Seychelles, 3/23/2020,7.0,0.0,0.6,0.0,0.0,0.0,,2020-03-23
Singapore, 3/23/2020,509.0,54.0,37.8,2.0,0.0,0.003929273084479371,0.0,2020-03-23
Slovakia, 3/23/2020,186.0,1.0,22.6,0.0,0.0,0.0,0.0,2020-03-23
Slovenia, 3/23/2020,442.0,28.0,27.8,3.0,1.0,0.006787330316742082,0.03571428571428571,2020-03-23
Somalia, 3/23/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-23
South Africa, 3/23/2020,402.0,128.0,42.4,0.0,0.0,0.0,0.0,2020-03-23
Spain, 3/23/2020,35136.0,6368.0,3404.0,2311.0,539.0,0.06577299635701275,0.08464195979899497,2020-03-23
Sri Lanka, 3/23/2020,97.0,15.0,7.6,0.0,0.0,0.0,0.0,2020-03-23
Sudan, 3/23/2020,2.0,0.0,0.2,1.0,0.0,0.5,,2020-03-23
Suriname, 3/23/2020,5.0,0.0,0.8,0.0,0.0,0.0,,2020-03-23
Sweden, 3/23/2020,2046.0,112.0,148.8,25.0,4.0,0.012218963831867057,0.03571428571428571,2020-03-23
Switzerland, 3/23/2020,8795.0,1321.0,954.8,120.0,22.0,0.013644115974985787,0.016654049962149888,2020-03-23
Syria, 3/23/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-23
Taiwan*, 3/23/2020,195.0,26.0,18.4,2.0,0.0,0.010256410256410256,0.0,2020-03-23
Tanzania, 3/23/2020,12.0,0.0,2.2,0.0,0.0,0.0,,2020-03-23
Thailand, 3/23/2020,721.0,122.0,84.4,1.0,0.0,0.0013869625520110957,0.0,2020-03-23
Timor-Leste, 3/23/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-23
Togo, 3/23/2020,18.0,2.0,3.0,0.0,0.0,0.0,0.0,2020-03-23
Trinidad and Tobago, 3/23/2020,51.0,1.0,9.0,0.0,0.0,0.0,0.0,2020-03-23
Tunisia, 3/23/2020,89.0,14.0,10.2,3.0,0.0,0.033707865168539325,0.0,2020-03-23
Turkey, 3/23/2020,1529.0,293.0,237.8,37.0,7.0,0.02419882275997384,0.023890784982935155,2020-03-23
Uganda, 3/23/2020,9.0,8.0,0.2,0.0,0.0,0.0,0.0,2020-03-23
Ukraine, 3/23/2020,73.0,0.0,11.8,3.0,0.0,0.0410958904109589,,2020-03-23
United Arab Emirates, 3/23/2020,198.0,45.0,11.0,2.0,0.0,0.010101010101010102,0.0,2020-03-23
United Kingdom, 3/23/2020,6726.0,981.0,757.0,336.0,54.0,0.049955396966993755,0.05504587155963303,2020-03-23
Uruguay, 3/23/2020,162.0,4.0,25.8,0.0,0.0,0.0,0.0,2020-03-23
US, 3/23/2020,43847.0,10571.0,5371.0,557.0,140.0,0.012703263621228362,0.013243780153249457,2020-03-23
Uzbekistan, 3/23/2020,46.0,3.0,6.6,0.0,0.0,0.0,0.0,2020-03-23
Venezuela, 3/23/2020,77.0,7.0,7.4,0.0,0.0,0.0,0.0,2020-03-23
Vietnam, 3/23/2020,123.0,10.0,9.4,0.0,0.0,0.0,0.0,2020-03-23
West Bank and Gaza, 3/23/2020,59.0,7.0,2.6,0.0,0.0,0.0,0.0,2020-03-23
Zambia, 3/23/2020,3.0,0.0,0.6,0.0,0.0,0.0,,2020-03-23
Zimbabwe, 3/23/2020,3.0,0.0,0.6,1.0,1.0,0.3333333333333333,inf,2020-03-23
Afghanistan, 3/24/2020,74.0,34.0,3.6,1.0,0.0,0.013513513513513514,0.0,2020-03-24
Albania, 3/24/2020,123.0,19.0,9.0,5.0,1.0,0.04065040650406504,0.05263157894736842,2020-03-24
Algeria, 3/24/2020,264.0,34.0,31.2,19.0,2.0,0.07196969696969698,0.058823529411764705,2020-03-24
Andorra, 3/24/2020,164.0,31.0,18.8,1.0,0.0,0.006097560975609756,0.0,2020-03-24
Angola, 3/24/2020,3.0,0.0,0.6,0.0,0.0,0.0,,2020-03-24
Antigua and Barbuda, 3/24/2020,3.0,0.0,0.4,0.0,0.0,0.0,,2020-03-24
Argentina, 3/24/2020,387.0,86.0,44.4,6.0,2.0,0.015503875968992248,0.023255813953488372,2020-03-24
Armenia, 3/24/2020,249.0,14.0,30.2,0.0,0.0,0.0,0.0,2020-03-24
Australia, 3/24/2020,2044.0,362.0,222.8,8.0,1.0,0.003913894324853229,0.0027624309392265192,2020-03-24
Austria, 3/24/2020,5283.0,809.0,565.6,28.0,7.0,0.005300018928639031,0.00865265760197775,2020-03-24
Azerbaijan, 3/24/2020,87.0,15.0,8.8,1.0,0.0,0.011494252873563218,0.0,2020-03-24
Bahamas, 3/24/2020,5.0,1.0,0.6,0.0,0.0,0.0,0.0,2020-03-24
Bahrain, 3/24/2020,392.0,15.0,24.2,3.0,1.0,0.007653061224489796,0.06666666666666667,2020-03-24
Bangladesh, 3/24/2020,39.0,6.0,3.8,4.0,1.0,0.10256410256410256,0.16666666666666666,2020-03-24
Barbados, 3/24/2020,18.0,1.0,3.0,0.0,0.0,0.0,0.0,2020-03-24
Belarus, 3/24/2020,81.0,0.0,6.0,0.0,0.0,0.0,,2020-03-24
Belgium, 3/24/2020,4269.0,526.0,451.4,122.0,34.0,0.028578121339892248,0.06463878326996197,2020-03-24
Belize, 3/24/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-24
Benin, 3/24/2020,6.0,1.0,0.6,0.0,0.0,0.0,0.0,2020-03-24
Bhutan, 3/24/2020,2.0,0.0,0.2,0.0,0.0,0.0,,2020-03-24
Bolivia, 3/24/2020,29.0,2.0,3.0,0.0,0.0,0.0,0.0,2020-03-24
Bosnia and Herzegovina, 3/24/2020,166.0,30.0,19.6,3.0,2.0,0.018072289156626505,0.06666666666666667,2020-03-24
Brazil, 3/24/2020,2247.0,323.0,310.4,46.0,12.0,0.020471740097908322,0.03715170278637771,2020-03-24
Brunei, 3/24/2020,104.0,13.0,4.6,0.0,0.0,0.0,0.0,2020-03-24
Bulgaria, 3/24/2020,218.0,17.0,21.8,3.0,0.0,0.013761467889908258,0.0,2020-03-24
Burkina Faso, 3/24/2020,114.0,15.0,15.8,4.0,0.0,0.03508771929824561,0.0,2020-03-24
Burma, 3/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-24
Cabo Verde, 3/24/2020,3.0,0.0,0.6,1.0,1.0,0.3333333333333333,inf,2020-03-24
Cambodia, 3/24/2020,91.0,4.0,10.4,0.0,0.0,0.0,0.0,2020-03-24
Cameroon, 3/24/2020,66.0,10.0,9.2,0.0,0.0,0.0,0.0,2020-03-24
Canada, 3/24/2020,2790.0,702.0,286.20000000000005,26.0,1.0,0.00931899641577061,0.0014245014245014246,2020-03-24
Central African Republic, 3/24/2020,3.0,0.0,0.4,0.0,0.0,0.0,,2020-03-24
Chad, 3/24/2020,3.0,2.0,0.2,0.0,0.0,0.0,0.0,2020-03-24
Chile, 3/24/2020,922.0,176.0,101.6,2.0,0.0,0.0021691973969631237,0.0,2020-03-24
China, 3/24/2020,81591.0,93.0,79.2,3281.0,7.0,0.04021276856516037,0.07526881720430108,2020-03-24
Colombia, 3/24/2020,378.0,101.0,36.8,3.0,0.0,0.007936507936507936,0.0,2020-03-24
Congo (Brazzaville), 3/24/2020,4.0,0.0,0.6,0.0,0.0,0.0,,2020-03-24
Congo (Kinshasa), 3/24/2020,45.0,9.0,6.4,2.0,1.0,0.044444444444444446,0.1111111111111111,2020-03-24
Costa Rica, 3/24/2020,177.0,19.0,21.6,2.0,0.0,0.011299435028248588,0.0,2020-03-24
Cote d'Ivoire, 3/24/2020,73.0,48.0,3.8,0.0,0.0,0.0,0.0,2020-03-24
Croatia, 3/24/2020,382.0,67.0,46.8,1.0,0.0,0.002617801047120419,0.0,2020-03-24
Cuba, 3/24/2020,48.0,8.0,6.6,1.0,0.0,0.020833333333333332,0.0,2020-03-24
Cyprus, 3/24/2020,124.0,8.0,13.4,3.0,2.0,0.024193548387096774,0.25,2020-03-24
Czechia, 3/24/2020,1394.0,158.0,154.4,3.0,2.0,0.002152080344332855,0.012658227848101266,2020-03-24
Denmark, 3/24/2020,1718.0,146.0,91.19999999999999,32.0,8.0,0.018626309662398137,0.0547945205479452,2020-03-24
Diamond Princess, 3/24/2020,712.0,0.0,0.0,10.0,2.0,0.014044943820224719,inf,2020-03-24
Djibouti, 3/24/2020,3.0,0.0,0.4,0.0,0.0,0.0,,2020-03-24
Dominica, 3/24/2020,2.0,0.0,0.4,0.0,0.0,0.0,,2020-03-24
Dominican Republic, 3/24/2020,312.0,67.0,44.8,6.0,3.0,0.019230769230769232,0.04477611940298507,2020-03-24
Ecuador, 3/24/2020,1082.0,101.0,174.0,27.0,9.0,0.024953789279112754,0.0891089108910891,2020-03-24
Egypt, 3/24/2020,402.0,36.0,34.0,20.0,1.0,0.04975124378109453,0.027777777777777776,2020-03-24
El Salvador, 3/24/2020,5.0,2.0,0.6,0.0,0.0,0.0,0.0,2020-03-24
Equatorial Guinea, 3/24/2020,9.0,0.0,1.0,0.0,0.0,0.0,,2020-03-24
Eritrea, 3/24/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-24
Estonia, 3/24/2020,369.0,17.0,18.8,0.0,0.0,0.0,0.0,2020-03-24
Eswatini, 3/24/2020,4.0,0.0,0.6,0.0,0.0,0.0,,2020-03-24
Ethiopia, 3/24/2020,12.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-24
Fiji, 3/24/2020,4.0,1.0,0.6,0.0,0.0,0.0,0.0,2020-03-24
Finland, 3/24/2020,792.0,92.0,72.8,1.0,0.0,0.0012626262626262627,0.0,2020-03-24
France, 3/24/2020,22622.0,2499.0,2199.7999999999997,1102.0,240.0,0.04871364158783485,0.09603841536614646,2020-03-24
Gabon, 3/24/2020,6.0,1.0,0.8,1.0,0.0,0.16666666666666666,0.0,2020-03-24
Gambia, 3/24/2020,3.0,1.0,0.2,1.0,0.0,0.3333333333333333,0.0,2020-03-24
Georgia, 3/24/2020,70.0,9.0,4.6,0.0,0.0,0.0,0.0,2020-03-24
Germany, 3/24/2020,32986.0,3930.0,3345.8,157.0,34.0,0.004759594979688353,0.008651399491094147,2020-03-24
Ghana, 3/24/2020,53.0,26.0,4.0,2.0,0.0,0.03773584905660377,0.0,2020-03-24
Greece, 3/24/2020,743.0,48.0,55.4,20.0,3.0,0.026917900403768506,0.0625,2020-03-24
Grenada, 3/24/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-24
Guatemala, 3/24/2020,21.0,1.0,2.8,1.0,0.0,0.047619047619047616,0.0,2020-03-24
Guinea, 3/24/2020,4.0,0.0,0.6,0.0,0.0,0.0,,2020-03-24
Guinea-Bissau, 3/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-24
Guyana, 3/24/2020,5.0,-15.0,2.6,1.0,0.0,0.2,-0.0,2020-03-24
Haiti, 3/24/2020,7.0,1.0,1.2,0.0,0.0,0.0,0.0,2020-03-24
Holy See, 3/24/2020,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-24
Honduras, 3/24/2020,30.0,0.0,4.2,0.0,0.0,0.0,,2020-03-24
Hungary, 3/24/2020,187.0,20.0,21.8,9.0,2.0,0.0481283422459893,0.1,2020-03-24
Iceland, 3/24/2020,648.0,60.0,67.6,2.0,1.0,0.0030864197530864196,0.016666666666666666,2020-03-24
India, 3/24/2020,536.0,37.0,68.6,10.0,0.0,0.018656716417910446,0.0,2020-03-24
Indonesia, 3/24/2020,686.0,107.0,70.4,55.0,6.0,0.08017492711370262,0.056074766355140186,2020-03-24
Iran, 3/24/2020,24811.0,1762.0,1137.6,1934.0,122.0,0.0779492966829229,0.06923950056753689,2020-03-24
Iraq, 3/24/2020,316.0,50.0,20.4,27.0,4.0,0.08544303797468354,0.08,2020-03-24
Ireland, 3/24/2020,1329.0,204.0,166.6,7.0,1.0,0.005267118133935289,0.004901960784313725,2020-03-24
Israel, 3/24/2020,1238.0,167.0,153.4,3.0,2.0,0.0024232633279483036,0.011976047904191617,2020-03-24
