country,date,infections,infections_new,infections_new_normed,deaths,deaths_new,deaths_per_infection,deaths_per_infection_new,datetime,continent
Haiti, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,North America
Holy See, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Honduras, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,North America
Hungary, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Iceland, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
India, 2/1/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-02-01,Asia
Indonesia, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Iran, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Iraq, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Ireland, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Israel, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Italy, 2/1/2020,2.0,0.0,0.4,0.0,0.0,0.0,,2020-02-01,Europe
Jamaica, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,North America
Japan, 2/1/2020,20.0,5.0,2.2,0.0,0.0,0.0,0.0,2020-02-01,Asia
Jordan, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Kazakhstan, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Kenya, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
"Korea, South", 2/1/2020,12.0,1.0,1.6,0.0,0.0,0.0,0.0,2020-02-01,Asia
Kosovo, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Kuwait, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Kyrgyzstan, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Laos, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Latvia, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Lebanon, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Liberia, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Libya, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Liechtenstein, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Lithuania, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Luxembourg, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Madagascar, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Malaysia, 2/1/2020,8.0,0.0,0.8,0.0,0.0,0.0,,2020-02-01,Asia
Maldives, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Mali, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Malta, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Mauritania, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Mauritius, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Mexico, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,North America
Moldova, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Monaco, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Mongolia, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Montenegro, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Morocco, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Mozambique, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
MS Zaandam, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Other
Namibia, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Nepal, 2/1/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-01,Asia
Netherlands, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
New Zealand, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Oceania
Nicaragua, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,North America
Niger, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Nigeria, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
North Macedonia, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Norway, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Oman, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Pakistan, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Panama, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,North America
Papua New Guinea, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Oceania
Paraguay, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,South America
Peru, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,South America
Philippines, 2/1/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-02-01,Asia
Poland, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Portugal, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Qatar, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Romania, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Russia, 2/1/2020,2.0,0.0,0.4,0.0,0.0,0.0,,2020-02-01,Europe
Rwanda, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Saint Kitts and Nevis, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,North America
Saint Lucia, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,North America
Saint Vincent and the Grenadines, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,North America
San Marino, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Saudi Arabia, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Senegal, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Serbia, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Seychelles, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Singapore, 2/1/2020,16.0,3.0,1.8,0.0,0.0,0.0,0.0,2020-02-01,Asia
Slovakia, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Slovenia, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Somalia, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
South Africa, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Spain, 2/1/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-02-01,Europe
Sri Lanka, 2/1/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-02-01,Asia
Sudan, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Suriname, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,South America
Sweden, 2/1/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-02-01,Europe
Switzerland, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
Syria, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Taiwan*, 2/1/2020,10.0,0.0,1.2,0.0,0.0,0.0,,2020-02-01,Asia
Tanzania, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Thailand, 2/1/2020,19.0,0.0,2.2,0.0,0.0,0.0,,2020-02-01,Asia
Timor-Leste, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Togo, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Trinidad and Tobago, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,North America
Tunisia, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Turkey, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Uganda, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Ukraine, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Europe
United Arab Emirates, 2/1/2020,4.0,0.0,0.8,0.0,0.0,0.0,,2020-02-01,Asia
United Kingdom, 2/1/2020,2.0,0.0,0.4,0.0,0.0,0.0,,2020-02-01,Europe
Uruguay, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,South America
US, 2/1/2020,8.0,1.0,0.4,0.0,0.0,0.0,0.0,2020-02-01,North America
Uzbekistan, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Venezuela, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,South America
Vietnam, 2/1/2020,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-02-01,Asia
West Bank and Gaza, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Asia
Zambia, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Zimbabwe, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Botswana, 2/1/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-01,Africa
Afghanistan, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Albania, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Algeria, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Andorra, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Angola, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Antigua and Barbuda, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Argentina, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,South America
Armenia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Australia, 2/2/2020,12.0,0.0,1.4,0.0,0.0,0.0,,2020-02-02,Oceania
Austria, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Azerbaijan, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Bahamas, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Bahrain, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Bangladesh, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Barbados, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Belarus, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Belgium, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Belize, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Benin, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Bhutan, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Bolivia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,South America
Bosnia and Herzegovina, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Brazil, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,South America
Brunei, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Bulgaria, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Burkina Faso, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Burma, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Cabo Verde, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Cambodia, 2/2/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-02,Asia
Cameroon, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Canada, 2/2/2020,4.0,0.0,0.6000000000000001,0.0,0.0,0.0,,2020-02-02,North America
Central African Republic, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Chad, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Chile, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,South America
China, 2/2/2020,16630.0,4739.0,1802.8,361.0,102.0,0.021707757065544196,0.021523528170500107,2020-02-02,Asia
Colombia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,South America
Congo (Brazzaville), 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Congo (Kinshasa), 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Costa Rica, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Cote d'Ivoire, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Croatia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Cuba, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Cyprus, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Czechia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Denmark, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Diamond Princess, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Other
Djibouti, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Dominica, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Dominican Republic, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Ecuador, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,South America
Egypt, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
El Salvador, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Equatorial Guinea, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Eritrea, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Estonia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Eswatini, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Ethiopia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Fiji, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Oceania
Finland, 2/2/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-02-02,Europe
France, 2/2/2020,6.0,0.0,0.6,0.0,0.0,0.0,,2020-02-02,Europe
Gabon, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Gambia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Georgia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Germany, 2/2/2020,10.0,2.0,1.4,0.0,0.0,0.0,0.0,2020-02-02,Europe
Ghana, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Greece, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Grenada, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Guatemala, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Guinea, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Guinea-Bissau, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Guyana, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,South America
Haiti, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Holy See, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Honduras, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Hungary, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Iceland, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
India, 2/2/2020,2.0,1.0,0.2,0.0,0.0,0.0,0.0,2020-02-02,Asia
Indonesia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Iran, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Iraq, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Ireland, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Israel, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Italy, 2/2/2020,2.0,0.0,0.4,0.0,0.0,0.0,,2020-02-02,Europe
Jamaica, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Japan, 2/2/2020,20.0,0.0,3.2,0.0,0.0,0.0,,2020-02-02,Asia
Jordan, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Kazakhstan, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Kenya, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
"Korea, South", 2/2/2020,15.0,3.0,1.6,0.0,0.0,0.0,0.0,2020-02-02,Asia
Kosovo, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Kuwait, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Kyrgyzstan, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Laos, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Latvia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Lebanon, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Liberia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Libya, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Liechtenstein, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Lithuania, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Luxembourg, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Madagascar, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Malaysia, 2/2/2020,8.0,0.0,0.8,0.0,0.0,0.0,,2020-02-02,Asia
Maldives, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Mali, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Malta, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Mauritania, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Mauritius, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Mexico, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Moldova, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Monaco, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Mongolia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Montenegro, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Morocco, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Mozambique, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
MS Zaandam, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Other
Namibia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Nepal, 2/2/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-02,Asia
Netherlands, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
New Zealand, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Oceania
Nicaragua, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Niger, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Nigeria, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
North Macedonia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Norway, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Oman, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Pakistan, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Panama, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Papua New Guinea, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Oceania
Paraguay, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,South America
Peru, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,South America
Philippines, 2/2/2020,2.0,1.0,0.2,1.0,1.0,0.5,1.0,2020-02-02,Asia
Poland, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Portugal, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Qatar, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Romania, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Russia, 2/2/2020,2.0,0.0,0.4,0.0,0.0,0.0,,2020-02-02,Europe
Rwanda, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Saint Kitts and Nevis, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Saint Lucia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Saint Vincent and the Grenadines, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
San Marino, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Saudi Arabia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Senegal, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Serbia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Seychelles, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Singapore, 2/2/2020,18.0,2.0,2.2,0.0,0.0,0.0,0.0,2020-02-02,Asia
Slovakia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Slovenia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Somalia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
South Africa, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Spain, 2/2/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-02-02,Europe
Sri Lanka, 2/2/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-02,Asia
Sudan, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Suriname, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,South America
Sweden, 2/2/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-02-02,Europe
Switzerland, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
Syria, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Taiwan*, 2/2/2020,10.0,0.0,1.0,0.0,0.0,0.0,,2020-02-02,Asia
Tanzania, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Thailand, 2/2/2020,19.0,0.0,2.2,0.0,0.0,0.0,,2020-02-02,Asia
Timor-Leste, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Togo, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Trinidad and Tobago, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,North America
Tunisia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Turkey, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Uganda, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Ukraine, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Europe
United Arab Emirates, 2/2/2020,5.0,1.0,0.8,0.0,0.0,0.0,0.0,2020-02-02,Asia
United Kingdom, 2/2/2020,2.0,0.0,0.4,0.0,0.0,0.0,,2020-02-02,Europe
Uruguay, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,South America
US, 2/2/2020,8.0,0.0,0.6,0.0,0.0,0.0,,2020-02-02,North America
Uzbekistan, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Venezuela, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,South America
Vietnam, 2/2/2020,6.0,0.0,0.8,0.0,0.0,0.0,,2020-02-02,Asia
West Bank and Gaza, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Asia
Zambia, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Zimbabwe, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Botswana, 2/2/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-02,Africa
Afghanistan, 2/3/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-03,Asia
Albania, 2/3/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-03,Europe
Algeria, 2/3/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-03,Africa
Andorra, 2/3/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-03,Europe
Angola, 2/3/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-03,Africa
Antigua and Barbuda, 2/3/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-03,North America
Argentina, 2/3/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-03,South America
Armenia, 2/3/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-03,Asia
Australia, 2/3/2020,12.0,0.0,1.4,0.0,0.0,0.0,,2020-02-03,Oceania
